id,name,url_search_string,label,homepage,notes,platform,stories_per_week,first_story,created_at,modified_at,pub_country,pub_state,primary_language,media_type,last_rescraped,last_rescraped_msg,collection_count,alternative_domains
115065,indiatimes.com,,indiatimes.com,http://indiatimes.com/,"This appears to be a generic content homepage, while the child source with a subdomain is the newspaper base URL.",online_news,6939.0,1995-04-19T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:50:57.036408Z,IND,,en,digital_native,2025-04-07T20:08:17.935580Z,"1/1 added, 0/1283 confirmed",21,[]
22331,thehindu.com,,Hindu,https://www.thehindu.com/,,online_news,4635.0,1997-09-20T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:45:01.409242Z,IND,IN-TN,en,,,,18,[]
20258,hindustantimes.com,,The Hindustan Times,http://www.hindustantimes.com/,Edited by VD,online_news,4977.0,2002-09-08T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:44:48.180142Z,IND,IN-DL,en,print_native,,,17,[]
39784,indiatimes.com,timesofindia.indiatimes.com/*,The Times of India,http://timesofindia.indiatimes.com/,"This appears to be the newspaper base URL, while the parent source is the more generic popular homepage.",online_news,11062.0,1995-04-19T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:46:20.826880Z,IND,IN-DL,en,print_native,,,16,[]
56899,indianexpress.com,,Indian Express,https://indianexpress.com/,,online_news,2527.0,1997-05-16T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:47:29.082659Z,IND,IN-MH,en,print_native,,,16,[]
17973,ndtv.com,,ndtv.com,http://www.ndtv.com/,,online_news,4275.0,2002-09-10T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:44:31.180077Z,IND,,en,video_broadcast,,,16,[]
65929,dnaindia.com,,dnaindia.com,http://www.dnaindia.com/,,online_news,696.0,2005-08-11T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:47:57.779656Z,IND,IN-MH,en,print_native,,,15,[]
19341,business-standard.com,,business-standard.com,http://www.business-standard.com/,,online_news,2284.0,1998-02-06T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-10-05T18:04:56.151120Z,IND,IN-DL,en,print_native,,,15,[]
56177,livemint.com,,livemint.com,http://www.livemint.com/,,online_news,1992.0,2007-03-15T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:47:27.184212Z,IND,IN-DL,en,print_native,,,15,[]
165995,manoramaonline.com,,manoramaonline.com,http://week.manoramaonline.com/,,online_news,238.0,2008-11-22T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:45:52.985123Z,IND,IN-KL,ml,print_native,,,14,[]
39886,financialexpress.com,,financialexpress.com,http://www.financialexpress.com/,,online_news,963.0,2002-07-17T00:00:00Z,2022-12-23T17:43:28.547804Z,2025-11-22T10:46:21.936477Z,IND,IN-DL,en,print_native,,,14,[]
